
🆚中视,#genre#
探索科学HD,http://pull-l3-cny.douyincdn.com/live/2ce10c5078ec753f8f50f4c3897e8f76.m3u8
纬来体育HD,http://pull-l3-cny.douyincdn.com/live/05fadffbceabeb97bbf09061a165791b.m3u8
八大戏剧HD,http://pull-l3-cny.douyincdn.com/live/d031f22e749d09f261df822eb69fd743.m3u8
八大综合HD,http://pull-l3-cny.douyincdn.com/live/5228b1fb91b765911e64c9843f989267.m3u8
KBS1 HD,http://pull-l3-cny.douyincdn.com/live/da1f0d9f19a7ad52a9675a58e08de24b.m3u8
KBS2 HD,http://pull-l3-cny.douyincdn.com/live/9accc1d4ae7e4bfa7350249c05a0e3af.m3u8
MBC HD,http://pull-l3-cny.douyincdn.com/live/4f444d2b71e8fbab0a8802b9fa23ea5b.m3u8
SBS HD,http://pull-l3-cny.douyincdn.com/live/d10b659225b3738937372b8835b94f1c.m3u8
[BD]Astro Supersport 1,https://epg.pw/stream/affd79b5590ddc65f6e2ff2bc7a568bd5c0385409b16ff887d7186e10252ea13.m3u8
[BD]ASSP2,https://epg.pw/stream/19b55f5a4d9543924226d5871cb5a5366745f2e0f184a4d187b6716015275091.ctv
[BD]ASSP4,https://epg.pw/stream/93df5c92e4e0eb5bb21b637525c2942aef3e5d032abcd0172315aefeef0da5e1.ctv
[BD]ASSP1,https://epg.pw/stream/7bdcdf4fa511704f1eed61f4d157fd9478ae30866edeaa9736438606004a6298.ctv
[BD]ASSP 4,https://epg.pw/stream/fdc934f709369175ebebf61d28904bb07f5718fe76a2be4e78fbf276957dabad.ctv
[BD]ASSP 2,https://epg.pw/stream/9d6cc0d089e6ae4d5112dd3ac2e80ea33a2e4b3d0e77b3b1088b1ace0c22f0ca.ctv
[BD]ASSP 5,https://epg.pw/stream/f13c36e1fd6b3224a280258a704b1e660f687f6834f763b969a4d38d4646c4c7.ctv
[BD]ASSP 1,https://epg.pw/stream/dfe1bcc69bfca214b121834f442d7c0d80ad94f6dea3c6e707807e2b24e815b1.ctv
[BD]ASSP 3,https://epg.pw/stream/182570d06ea2c5f197247d81b618a8120532af89ebfa028832740810d9609c11.ctv
[HD]30A Sidewalks (720p),https://epg.pw/stream/67f4f37fc8a98b04d749b89a7ea2c72f97f189f2e3ea53eed25ab6e6b80b1abb.m3u8
[HD]30分鐘經絡拍打操,https://epg.pw/stream/c2568dacacea7dd54ec2635e9c8615393ba29590dac263fdb2dc5e409253607d.ctv
[HD]30A Investment Pitch (720p),https://epg.pw/stream/7f044254927f45cc5cffae12c619a8eb62574ae1925c369598f54430cf09e564.m3u8
[VGA]30號[853*480],https://epg.pw/stream/6cf0de38ecdae5e49f587f3a9f20ada847694740391f3aa49c49c3aa75e303f7.ctv
[HD]30A Darcizzle Offshore (720p),https://epg.pw/stream/7cfca2e59a9193f23a5b4c83158657c2753378439fecb8eb131aa28c14e1bdca.m3u8
[HD]30A The Beach Show (720p),https://epg.pw/stream/ffa1898f85d3e07fb35e16b051ad8148d9e7449361e4f097db9ab6958a661fe8.m3u8
[BD]T-ARA,https://epg.pw/stream/654e396a61e3fcea4af57adb861ec8c2a32c63ebccf8132ac488eff851842f3f.ctv
[HD]Crime 360@@1,https://epg.pw/stream/a8ae7c714df236c0993a3e53187c29f636f55bc0e2676a11eb230cffb7f277ef.m3u8
[HD]Crime 360@@2,https://epg.pw/stream/32207b160451b394a2d75f05c3eeeb91c1a5fe6434acae4887baa1e1736e709c.m3u8
[HD]Crime 360,https://epg.pw/stream/3247a91c0ee98bbe60e1130338efa2324b32bdf3303bc8302a49d9039a5d863f.m3u8
[HD]Crime 360 (720p),https://epg.pw/stream/3fb2cdc29cebc45c872c2bcb756f06f581bde7db29f6225a9366800e730f9dcb.m3u8
[HD]FX,https://epg.pw/stream/6d8947a9ed74fafad31cbde8438715be6e1f645b32cdc943fee5046aa19e10cf.m3u8
[HD]Star (720p),https://epg.pw/stream/320679f427a004e1149a6a327b025c00db89ff4c1aa6af0abb33ad9120853dd1.m3u8
[BD]Showtime 1958,https://epg.pw/stream/49ea14d7e2aaa483fbca3b32c2f75e8cb8000a97bd725b388171c3f2a0e6cf65.ctv
[HD]ABC HD,https://epg.pw/stream/66265b9d1a72c2e5beb5d62b1e232c0c255f3cf72e9b44f136c8189027ab0251.m3u8
[BD]ABC,https://epg.pw/stream/b66a40318cf8390479f4387d55e5c5183792e5b8b0abae30ecc3f4ad574490b1.ctv
[VGA]ABC 7 (ALBUQUERQUE),https://epg.pw/stream/d4c1aba7da5ec288c744d39ea2b84e9d7ff525830d492b0a03538536ba4421e6.ctv
[SD]23 ABC (KERO),https://epg.pw/stream/066a844bf29e4ac3a14995915970206ba61290cb514c1044bdddd5a8ec33ed1e.m3u8#https://epg.pw/stream/7d7f134e47bef48778d5352030d8cd2717fe25987eedf5fd6be44006b5d8cc71.m3u8
[HD]ABC,https://epg.pw/stream/9bc5e4cac6ecf015936608655ee4e6f5a715fbfe8003c1e2d0a6199a37141b22.m3u8
[SD]ABC,https://epg.pw/stream/c2ed2f6c9895983949cf8499916a6ce386478e9bfaa0dd0907bb84262343c9aa.m3u8
[BD]FOX News,https://epg.pw/stream/630d2292793ee3f230d1d44e03eafb2e0352b29560729c3dbe6c6548307682cf.m3u8
[BD]FOX News@@1,https://epg.pw/stream/64147a779289b3b17c7d615d4e4dc83045b145ee9b88616bb3af8e1ce70b822e.m3u8
[HD]Fox News (EN),https://epg.pw/stream/c3701f4d1005aed44c148ffc8e4977129e9e7b93c5ea6e1b35b65ea76fe9dcbf.ctv
[BD]CNA,https://epg.pw/stream/c0849f17256eeb0ced9e89289cbc03181ed9c21f1a29632b4259ffe073f09119.m3u8#https://epg.pw/stream/834952a07e17d3c1b0507af424d6c4793fb3288356c82e82064376f9699a6038.m3u8
[BD]CNA@@1,https://epg.pw/stream/08e7a9221e7482b8b797103dc6b35aa18cda04659f2844ee72b9ee474e86b1f2.m3u8
[BD]CNA@@2,https://epg.pw/stream/f299ce1ad11f2e6a76463f2af3f5767aebf3b510a627e85ce344e92dfb3f402e.m3u8
[BD]CNA(1080p),https://epg.pw/stream/a067239b7450d6d14f214a0aff46c5ee4f59f5a74af03f202d7ac6c9fe5fee14.m3u8
[BD]NewsAsia,https://epg.pw/stream/153d2f39c241dc048d55072bf7942cb6a6c2433fb5e53fd2d00e135ce563c257.m3u8#https://epg.pw/stream/ba3409c8e84988e926e69a5779e76d27086f44443c8c72d9e813ad1c0e8824cd.m3u8
[VGA]KTO (404p) [Not 24/7],https://epg.pw/stream/9556a3a874df041096990bf4a1e0dab01e5601f5b4e318d490e234f188b77c80.m3u8
[HD]ABC News Live 1,https://epg.pw/stream/d276e072703f15d792d19c9af53588cc4db0321870c6298c0be0e4c9250b875a.m3u8
[HD]ABC News Live 7,https://epg.pw/stream/b19ebc86ba30e4f265093ef4853f90e60754741c54ed6d26453ba068c9eec8d3.m3u8
[HD]ABC News Live 4,https://epg.pw/stream/5e100cf5582e83117faff308d25c5de2ecfe19c7a8b64bc75927e7ce954a4056.m3u8
[HD]ABC News Live 9,https://epg.pw/stream/c92f039105bf5c865afc371ab1d03f2b783b33fbd765157427947b9ed00d9a5b.m3u8
[HD]ABC News Live 5,https://epg.pw/stream/4094ae31c477c7e893d1a139baa424766c3beba5e1ac3829c5b2f77b8ef954bc.m3u8
[HD]ABC News Live 8,https://epg.pw/stream/784081888a9e9fec69d9433e12ad772ab90354735dea9ebb4af33373de07c951.m3u8
[HD]ABC News Live 10,https://epg.pw/stream/4824542eccdb745a4d268f9a547e44947021903e8cc3a6a770946915f67e42a7.m3u8
[HD]ABC News Live 2,https://epg.pw/stream/6947da028615198ef0dac26c865532ff8b217920a0994cf5261dfbfba294158f.m3u8
[HD]ABC News Live 3,https://epg.pw/stream/c4c1554d3cfdeef746191d5574547e2996cb26beddc18c89af0e2f1a80841c0d.m3u8
[HD]ABC News Live 6,https://epg.pw/stream/a769df8e6dd876e28b6a5a5e261da7f20a72f65e265962d4e1219f63d2839f64.m3u8
[HD]黑龙江文体,https://epg.pw/stream/2a88f7a660444089238525234e9b8600bbd9806f28b36588bed16e4ccdb6c15c.m3u8
[HD]ABC News,https://epg.pw/stream/3b1b098952f9edae5c6476b19729f9ad848b533116594a6ab1f94fb23bd55487.m3u8#https://epg.pw/stream/a7cf6b5ccb0352180f97709e4cf70d60b2770ec24a561e6ed22cf6c5a8ff18e1.m3u8
[HD]ABC News 24,https://epg.pw/stream/27a190313de7264a659a350737b27932245d1a14d98c33d545d6239082272131.m3u8
[BD]ABC News (720p) [Not 24/7],https://epg.pw/stream/a5c4518b1d623d2db569c10420f279d4ee02cd6ec1953a39f1eea9cd58fc1720.m3u8
[HD]ABC News (720p) [Geo-blocked],https://epg.pw/stream/90e991e72cc91f1e199b4ab3121d24e647e872e651e85e2bdd0d42e829729836.ctv
[SD]abc news,https://epg.pw/stream/dcc8f69b2487b94a4c9d658b09bd939c6caf22a5f81dd2b045f8b357903e8e91.m3u8
[SD]ABC News,https://epg.pw/stream/198cee4db83acab45f280d1cfee84c2bdaac626dfc5465b2f71dee7619ccba43.m3u8
[HD]Newsmax@@3,https://epg.pw/stream/8de29d949d781d2f250ad1715c017b47018a5b6d7446dd838efa346cfd2dd92d.m3u8
[BD]Newsmax-1-2-3,https://epg.pw/stream/004f05c7e8279d99ef7c3c03a84d133cba9e66a10a1107dc3513d864796a2ac4.m3u8
[HD]Newsmax@@8,https://epg.pw/stream/8dad6eb2a60bfb86664bf5ed6389417538a2adf1fe88cfb9af10ddbad96bc722.m3u8
[BD]Newsmax@@2,https://epg.pw/stream/4c7f76e885cc4f9390de2b2c5b95aac87205eb341c5e0cc041f

🆚央视,#genre#
CCTV-4K,http://cfss.cc/ds/bst.php?id=Cf-0#http://112.84.131.145/liveplay-kk.rtxapp.com/live/program/live/cctv4k/15000000/mnf.m3u8
CCTV-1 8M,http://cfss.cc/ds/bst.php?id=Cf-1
CCTV-2 8M,http://cfss.cc/ds/bst.php?id=Cf-2
CCTV-3 8M,http://cfss.cc/ds/bst.php?id=Cf-3
CCTV-4 8M,http://cfss.cc/ds/bst.php?id=Cf-4
CCTV-5 8M,http://cfss.cc/ds/bst.php?id=Cf-5
CCTV-5+ 8M,http://cfss.cc/ds/bst.php?id=Cf-6
CCTV-6 8M,http://cfss.cc/ds/bst.php?id=Cf-7
CCTV-7 8M,http://cfss.cc/ds/bst.php?id=Cf-8
CCTV-8 8M,http://cfss.cc/ds/bst.php?id=Cf-9
CCTV-9 8M,http://cfss.cc/ds/bst.php?id=Cf-10
CCTV-10 8M,http://cfss.cc/ds/bst.php?id=Cf-11
CCTV-11 8M,http://cfss.cc/ds/bst.php?id=Cf-12
CCTV-12 8M,http://cfss.cc/ds/bst.php?id=Cf-13
CCTV-13 8M,http://cfss.cc/ds/bst.php?id=Cf-14
CCTV-14 8M,http://cfss.cc/ds/bst.php?id=Cf-15
CCTV-15 8M,http://cfss.cc/ds/bst.php?id=Cf-16
CCTV-16 8M,http://cfss.cc/ds/bst.php?id=Cf-17
CCTV-17 8M,http://cfss.cc/ds/bst.php?id=Cf-18
CCTV-16 4K,http://cfss.cc/ds/bst.php?id=Cf-
🆚卫视,#genre#
19
江苏卫视 8M,http://cfss.cc/ds/bst.php?id=Cf-20
广西卫视 8M,http://cfss.cc/ds/bst.php?id=Cf-21
四川卫视 8M,http://cfss.cc/ds/bst.php?id=Cf-22
上海卫视 8M,http://cfss.cc/ds/bst.php?id=Cf-23
湖南卫视 8M,http://cfss.cc/ds/bst.php?id=Cf-24
浙江卫视 8M,http://cfss.cc/ds/bst.php?id=Cf-25
北京卫视 8M,http://cfss.cc/ds/bst.php?id=Cf-26
天津卫视 8M,http://cfss.cc/ds/bst.php?id=Cf-27
辽宁卫视 8M,http://cfss.cc/ds/bst.php?id=Cf-28
安徽卫视 8M,http://cfss.cc/ds/bst.php?id=Cf-29
广东卫视 8M,http://cfss.cc/ds/bst.php?id=Cf-30
深圳卫视 8M,http://cfss.cc/ds/bst.php?id=Cf-31
湖北卫视 8M,http://cfss.cc/ds/bst.php?id=Cf-32
吉林卫视 8M,http://cfss.cc/ds/bst.php?id=Cf-33
山东卫视 8M,http://cfss.cc/ds/bst.php?id=Cf-34
江西卫视 8M,http://cfss.cc/ds/bst.php?id=Cf-35
河南卫视 8M,http://cfss.cc/ds/bst.php?id=Cf-36
河北卫视 8M,http://cfss.cc/ds/bst.php?id=Cf-37
甘肃卫视 8M,http://cfss.cc/ds/bst.php?id=Cf-38
重庆卫视 8M,http://cfss.cc/ds/bst.php?id=Cf-39
东南卫视 8M,http://cfss.cc/ds/bst.php?id=Cf-40
云南卫视 8M,http://cfss.cc/ds/bst.php?id=Cf-41
贵州卫视 8M,http://cfss.cc/ds/bst.php?id=Cf-42
海南卫视 8M,http://cfss.cc/ds/bst.php?id=Cf-43
黑龙江卫视 8M,http://cfss.cc/ds/bst.php?id=Cf-44
🆚综合,#genre#
欢笑剧场4k,http://cfss.cc/ds/bst.php?id=Cf-45#http://183.207.255.188/live/program/live/hxjchd/4000000/mnf.m3u8#http://112.84.131.145/liveplay-kk.rtxapp.com/live/program/live/hxjc4k/15000000/mnf.m3u8
欢笑剧场 8M,http://cfss.cc/ds/bst.php?id=Cf-46
快乐垂钓 8M,http://cfss.cc/ds/bst.php?id=Cf-47
金鹰纪实 8M,http://cfss.cc/ds/bst.php?id=Cf-48
戏曲精选 8M,http://cfss.cc/ds/bst.php?id=Cf-49
上视新闻 8M,http://cfss.cc/ds/bst.php?id=Cf-50
上海都市 8M,http://cfss.cc/ds/bst.php?id=Cf-51
上海纪实 8M,http://cfss.cc/ds/bst.php?id=Cf-52
东方影视 8M,http://cfss.cc/ds/bst.php?id=Cf-53
五星体育 8M,http://cfss.cc/ds/bst.php?id=Cf-54
上视外语 8M,http://cfss.cc/ds/bst.php?id=Cf-55
七彩戏剧 8M,http://cfss.cc/ds/bst.php?id=Cf-56
上海教育 8M,http://cfss.cc/ds/bst.php?id=Cf-57
全纪实 8M,http://cfss.cc/ds/bst.php?id=Cf-58
生活时尚 8M,http://cfss.cc/ds/bst.php?id=Cf-59
新视觉 8M,http://cfss.cc/ds/bst.php?id=Cf-60
游戏风云 8M,http://cfss.cc/ds/bst.php?id=Cf-61
热门综艺 8M,http://cfss.cc/ds/bst.php?id=Cf-62
超级体育 8M,http://cfss.cc/ds/bst.php?id=Cf-63
健康养生 8M,http://cfss.cc/ds/bst.php?id=Cf-64
百变课堂 8M,http://cfss.cc/ds/bst.php?id=Cf-65
华语影院 8M,http://cfss.cc/ds/bst.php?id=Cf-66
电竞天堂 8M,http://cfss.cc/ds/bst.php?id=Cf-67
青春动漫 8M,http://cfss.cc/ds/bst.php?id=Cf-68
宝宝动画 8M,http://cfss.cc/ds/bst.php?id=Cf-69
星光影院 8M,http://cfss.cc/ds/bst.php?id=Cf-70
谍战剧场 8M,http://cfss.cc/ds/bst.php?id=Cf-71
全球大片 8M,http://cfss.cc/ds/bst.php?id=Cf-72
热门剧场 8M,http://cfss.cc/ds/bst.php?id=Cf-73
陶瓷高清 8M,http://cfss.cc/ds/bst.php?id=Cf-74
中国教育-1 8M,http://cfss.cc/ds/bst.php?id=Cf-75
中国教育-4 8M,http://cfss.cc/ds/bst.php?id=Cf-76
卡酷少儿 8M,http://cfss.cc/ds/bst.php?id=Cf-77
纪实科教 8M,http://cfss.cc/ds/bst.php?id=Cf-78
茶频道 8M,http://cfss.cc/ds/bst.php?id=Cf-79
足球高清 8M,http://cfss.cc/ds/bst.php?id=Cf-80
炫动卡通 8M,http://cfss.cc/ds/bst.php?id=Cf-81
东方财经 8M,http://cfss.cc/ds/bst.php?id=Cf-82
都市剧场 8M,http://cfss.cc/ds/bst.php?id=Cf-83
动漫秀场 8M,http://cfss.cc/ds/bst.php?id=Cf-84
法治天地 8M,http://cfss.cc/ds/bst.php?id=Cf-85
魅力足球 8M,http://cfss.cc/ds/bst.php?id=Cf-86
上海第一财经 8M,http://cfss.cc/ds/bst.php?id=Cf-87
看天下精选 8M,http://cfss.cc/ds/bst.php?id=Cf-88
🆚湾湾,#genre#
中天新聞HD,http://50.7.238.114:8278/ctinews/playlist.m3u8?tid=MC3C3915550439155504&ct=19193&tsum=a8168b7967dda9bfebdd5b1403dc19b0#http://50.7.220.74:8278/ctinews/playlist.m3u8?tid=MC3C3915550439155504&ct=19193&tsum=a8168b7967dda9bfebdd5b1403dc19b0#http://154.216.191.59/2023114080880.php?id=39
台視新聞HD,http://50.7.238.114:8278/ttvnews_twn/playlist.m3u8?tid=MD9D1039476110394761&ct=19193&tsum=9f33349842788bfb7b0e90e93f7bf02c#http://50.7.220.74:8278/ttvnews_twn/playlist.m3u8?tid=MD9D1039476110394761&ct=19193&tsum=9f33349842788bfb7b0e90e93f7bf02c
中視新聞HD,http://50.7.238.114:8278/zhongshinews_twn/playlist.m3u8?tid=MAAA4459856044598560&ct=19193&tsum=1b7bdea69c00cd48e31f13442c75c376#http://198.16.64.10:8278/ca73a13c37/playlist.m3u8?tid=mee3f06f682eb&ct=18335&tsum=7491cceca17c1e2af05824583855f8bd#http://50.7.220.74:8278/zhongshinews_twn/playlist.m3u8?tid=MAAA4459856044598560&ct=19193&tsum=1b7bdea69c00cd48e31f13442c75c376
TVBS新聞,http://50.7.238.114:8278/tvbs_n/playlist.m3u8?tid=MC3C9358473393584733&ct=19193&tsum=38970ab977b9e318cbead37db4134eb8#http://50.7.220.74:8278/tvbs_n/playlist.m3u8?tid=MC3C9358473393584733&ct=19193&tsum=38970ab977b9e318cbead37db4134eb8
東森LIVE,http://50.7.238.114:8278/ettvnews/playlist.m3u8?tid=m1785954e5a67&ct=18336&tsum=ce82c650c85a63fe1ead9e30f2d4bfb4#http://50.7.220.74:8278/ettvnews/playlist.m3u8?tid=m1785954e5a67&ct=18336&tsum=ce82c650c85a63fe1ead9e30f2d4bfb4
年代新聞,http://50.7.238.114:8278/niandainews_twn/playlist.m3u8?tid=m062d2322888417909285&ct=17874&tsum=da6e0908f8df0e85b37f9d93167b9fcd#http://198.16.64.10:8278/niandainews_twn/playlist.m3u8?tid=m062d2322888417909285&ct=17874&tsum=da6e0908f8df0e85b37f9d93167b9fcd#http://198.16.64.10:8278/niandainews_twn/playlist.m3u8?tid=MA6A4647720946477209&ct=19226&tsum=48a66838dbcf633b2fb41307b29ef50a#http://50.7.220.74:8278/niandainews_twn/playlist.m3u8?tid=m062d2322888417909285&ct=17874&tsum=da6e0908f8df0e85b37f9d93167b9fcd#http://123.58.201.173:52411/test/lshotel.php?id=39#http://154.216.191.59/2023114080880.php?id=37
公視,http://50.7.238.114:8278/ctv_taiwan/playlist.m3u8?tid=13765524&ct=17990&tsum=03eb77c1c186944b97737f14e95076c0#http://50.7.238.114:8278/ctv_taiwan/playlist.m3u8?tid=MD4D6839548568395485&ct=19193&tsum=56b3e3b150f4fcbc1877e081b313bcd4#http://50.7.238.114:8278/ctv_taiwan/playlist.m3u8?tid=m33b41eb996d0&ct=18336&tsum=ea5304d5140e9a3d2a32aece896feeed#http://50.7.238.114:8278/ctv_taiwan/playlist.m3u8?ct=17990&tid=13765524&tsum=03eb77c1c186944b97737f14e95076c0#http://198.16.64.10:8278/ctv_taiwan/playlist.m3u8?tid=MCCC8750228587502285&ct=19225&tsum=aca6268c0dd9f618ed5e944942132557#http://198.16.64.10:8278/ctv_taiwan/playlist.m3u8?tid=m33b41eb996d0&ct=18336&tsum=ea5304d5140e9a3d2a32aece896feeed#http://198.16.64.10:8278/ctv_taiwan/playlist.m3u8?tid=MDCD6096520560965205&ct=19249&tsum=64237c7ffa0c00b62657a938247bcab0#http://50.7.220.74:8278/ctv_taiwan/playlist.m3u8?tid=13765524&ct=17990&tsum=03eb77c1c186944b97737f14e95076c0#http://50.7.220.74:8278/ctv_taiwan/playlist.m3u8?tid=MD4D6839548568395485&ct=19193&tsum=56b3e3b150f4fcbc1877e081b313bcd4#http://50.7.220.74:8278/ctv_taiwan/playlist.m3u8?tid=m33b41eb996d0&ct=18336&tsum=ea5304d5140e9a3d2a32aece896feeed#http://50.7.220.74:8278/ctv_taiwan/playlist.m3u8?ct=17990&tid=13765524&tsum=03eb77c1c186944b97737f14e95076c0
中視HD,http://50.7.238.114:8278/zhongshihd_twn/playlist.m3u8?tid=MB4B2404962324049623&ct=19193&tsum=671b112a447ed494ae6219c14d0fab93#http://198.16.64.10:8278/zhongshihd_twn/playlist.m3u8?tid=MB8B7313326473133264&ct=19226&tsum=ae7506028e559f3a6e2a3519b2f6a91e#http://50.7.220.74:8278/zhongshihd_twn/playlist.m3u8?tid=MB4B2404962324049623&ct=19193&tsum=671b112a447ed494ae6219c14d0fab93
華視CH12HD,http://50.7.238.114:8278/ctshd_twn/playlist.m3u8?tid=m760743cf1f5e&ct=18335&tsum=9b0d2efb292253075aa4ec25cc439b81#http://198.16.64.10:8278/ctshd_twn/playlist.m3u8?tid=m760743cf1f5e&ct=18335&tsum=9b0d2efb292253075aa4ec25cc439b81#http://50.7.220.74:8278/ctshd_twn/playlist.m3u8?tid=m760743cf1f5e&ct=18335&tsum=9b0d2efb292253075aa4ec25cc439b81#http://50.7.220.74:8278/ctshd_twn/playlist.m3u8?ct=19226&tid=MAFA1309481213094812&tsum=429f7c40691cdcc6c1fb108dbd11e002
中天綜合HD,http://50.7.238.114:8278/ctizhonghe/playlist.m3u8?tid=m85005aeec85b14021104&ct=17874&tsum=69f19f4b12ab79d2ee683b28cdb1c8ca#http://50.7.238.114:8278/ctizhonghe/playlist.m3u8?tid=MBBB1520797915207979&ct=19193&tsum=3a6f7f0c591c2ec6678d51b741f290b2#http://50.7.238.114:8278/ctizhonghe/playlist.m3u8?ct=19193&tid=MBBB1520797915207979&tsum=3a6f7f0c591c2ec6678d51b741f290b2#http://50.7.220.74:8278/ctizhonghe/playlist.m3u8?tid=m85005aeec85b14021104&ct=17874&tsum=69f19f4b12ab79d2ee683b28cdb1c8ca#http://50.7.220.74:8278/ctizhonghe/playlist.m3u8?tid=MBBB1520797915207979&ct=19193&tsum=3a6f7f0c591c2ec6678d51b741f290b2#http://50.7.220.74:8278/ctizhonghe/playlist.m3u8?ct=19193&tid=MBBB1520797915207979&tsum=3a6f7f0c591c2ec6678d51b741f290b2#http://198.16.64.10:8278/ctizhonghe/playlist.m3u8?tid=m85005aeec85b14021104&ct=17874&tsum=69f19f4b12ab79d2ee683b28cdb1c8ca
八大第一HD,http://50.7.238.114:8278/badafirst/playlist.m3u8?tid=MBDB5904995459049954&ct=19193&tsum=ab627e00a84b423b5747a65289eec076#http://198.16.64.10:8278/badafirst/playlist.m3u8?tid=mb8efded78b4e12042621&ct=17874&tsum=028ad819cd9a0f949a043d652fa3e164#http://50.7.220.74:8278/badafirst/playlist.m3u8?tid=MBDB5904995459049954&ct=19193&tsum=ab627e00a84b423b5747a65289eec076#http://pull-l3-cny.douyincdn.com/live/9dbd2556b180db11b62283739297981b.m3u8
八大綜合HD,http://50.7.238.114:8278/badazhonghe/playlist.m3u8?tid=MC5C5422299054222990&ct=19193&tsum=8189d5b21bdeabdffa3d2b2cbeaae0ae#http://50.7.238.114:8278/badazhonghe/playlist.m3u8?tid=mfb8d64b6276514171054&ct=17874&tsum=a87466c997089ea7dce98cd17301667d#http://198.16.64.10:8278/badazhonghe/playlist.m3u8?tid=mfb8d64b6276514171054&ct=17874&tsum=a87466c997089ea7dce98cd17301667d#http://50.7.220.74:8278/badazhonghe/playlist.m3u8?tid=MC5C5422299054222990&ct=19193&tsum=8189d5b21bdeabdffa3d2b2cbeaae0ae#http://50.7.220.74:8278/badazhonghe/playlist.m3u8?tid=mfb8d64b6276514171054&ct=17874&tsum=a87466c997089ea7dce98cd17301667d
三立戲劇,http://50.7.238.114:8278/sanlixiju_twn/playlist.m3u8?tid=MA8A4626080046260800&ct=19053&tsum=205a453781925ebfb8996c1db8d4ed59#http://50.7.220.74:8278/sanlixiju_twn/playlist.m3u8?tid=MA8A4626080046260800&ct=19053&tsum=205a453781925ebfb8996c1db8d4ed59#http://50.7.220.74:8278/sanlixiju_twn/playlist.m3u8?ct=19226&tid=MBDB8405357084053570&tsum=78944c0951d21a699e46fff4318a3799
三立綜合,http://50.7.238.114:8278/sanlizhonghe/playlist.m3u8?tid=MB0B8754413687544136&ct=19193&tsum=b815a8eec252a8266b57178e6b336b03#http://198.16.64.10:8278/sanlizhonghe/playlist.m3u8?tid=m3362167a08a014596868&ct=17874&tsum=4472a7c943b67bf52fe5e836ca9f3b6b#http://198.16.64.10:8278/sanlizhonghe/playlist.m3u8?tid=MF4F9472920894729208&ct=19249&tsum=874aaa2015440b417746e5c11fa40220#http://50.7.220.74:8278/sanlizhonghe/playlist.m3u8?tid=MB0B8754413687544136&ct=19193&tsum=b815a8eec252a8266b57178e6b336b03
東森超視,http://50.7.238.114:8278/ettvsuper/playlist.m3u8?tid=MA4A3005409230054092&ct=19225&tsum=c5d89f66fa1a8bcd26f482d4a370def5#http://50.7.220.74:8278/ettvsuper/playlist.m3u8?tid=MA4A3005409230054092&ct=19225&tsum=c5d89f66fa1a8bcd26f482d4a370def5#http://123.58.201.173:52411/test/lshotel.php?id=25
愛爾達影劇HD,http://50.7.238.114:8278/eltadrama_twn/playlist.m3u8?tid=mea60e416943110603068&ct=17874&tsum=ede38d2a218a34b5397af9d19e0c39a3#http://198.16.64.10:8278/eltadrama_twn/playlist.m3u8?tid=MFDF4206608342066083&ct=19225&tsum=c6e03c86e60731f01aef66e1b32dcc84#http://198.16.64.10:8278/eltayingju_twn/playlist.m3u8?tid=MFBF4492563944925639&ct=19225&tsum=d4fb09f164ea4850c14546a14d075d04#http://50.7.220.74:8278/eltadrama_twn/playlist.m3u8?tid=mea60e416943110603068&ct=17874&tsum=ede38d2a218a34b5397af9d19e0c39a3#http://198.16.64.10:8278/eltadrama_twn/playlist.m3u8?tid=mea60e416943110603068&ct=17874&tsum=ede38d2a218a34b5397af9d19e0c39a3
JET綜合,http://50.7.238.114:8278/jettv_japan/playlist.m3u8?tid=mec9806b42012&ct=18335&tsum=e4518647627cab22a9faca0710d987ec#http://198.16.64.10:8278/jettv_japan/playlist.m3u8?tid=MA7A4202687942026879&ct=19225&tsum=e84bc4851b9d6f6a18282c1efcb6ed1d#http://50.7.220.74:8278/jettv_japan/playlist.m3u8?tid=mec9806b42012&ct=18335&tsum=e4518647627cab22a9faca0710d987ec
龍華洋片,http://50.7.238.114:8278/lunghuawestern_twn/playlist.m3u8?tid=m8fe1f2649ecd12830420&ct=17874&tsum=a6674ed93a8ec4ea4705c721b752d4db#http://198.16.64.10:8278/lunghuawestern_twn/playlist.m3u8?tid=m8fe1f2649ecd12830420&ct=17874&tsum=a6674ed93a8ec4ea4705c721b752d4db#http://50.7.220.74:8278/lunghuawestern_twn/playlist.m3u8?tid=m8fe1f2649ecd12830420&ct=17874&tsum=a6674ed93a8ec4ea4705c721b752d4db
東森洋片HD,http://50.7.238.114:8278/ettvwestern/playlist.m3u8?tid=MA6A9686180296861802&ct=19193&tsum=79b2173b4455c70b50330eed478049a4#http://198.16.64.10:8278/ettvwestern/playlist.m3u8?tid=mfdfc048e6c2416337202&ct=17874&tsum=cad39b26202d525ea820bee1d69e545f#http://50.7.220.74:8278/ettvwestern/playlist.m3u8?tid=MA6A9686180296861802&ct=19193&tsum=79b2173b4455c70b50330eed478049a4
